,predicted_class,C,N,E,dist
659,neutral,0.0006845862223475473,0.9966521663196702,0.0026632505943705435,0.49866746247016036
660,neutral,0.0007188421352759133,0.9971066035644972,0.002174527726681728,0.4989119539744176
661,neutral,0.0006246323028142214,0.9968712775645706,0.002504082502228376,0.4987471761851018
662,neutral,0.012516950651531666,0.9860460151672751,0.0014369605239286695,0.4992724125077078
663,neutral,0.019189033260147325,0.9785303515077788,0.002280570432575807,0.4988374056703691
664,contradiction,0.9725165721722852,0.02489496453214254,0.0025883981729597017,0.9725165721722852
665,contradiction,0.9837008082191816,0.014697862617290926,0.0016012728966194837,0.9837008082191816
666,neutral,0.004803649280820336,0.9937014463191751,0.0014949486883117913,0.4992489177534146
667,neutral,0.0031125049616265352,0.9956306043912728,0.0012569565836248774,0.49936955950057416
668,neutral,0.0005490270520347903,0.9967090074811475,0.002741945897570697,0.49862827390963943
669,neutral,0.004378576077330573,0.9943646086171816,0.0012568978473639404,0.49936878731566015
670,neutral,0.009234183680333494,0.9894237929219444,0.0013420168865230801,0.4993227375868054
671,neutral,0.0011503289340811507,0.9973222387192152,0.0015273224621326165,0.4992354592115322
672,neutral,0.0011269166583678814,0.9957672278413424,0.003105877840511306,0.498445309107411
673,contradiction,0.9991255307409864,0.0006415321926872197,0.0002329323927874928,0.9991255307409864
674,neutral,0.009695118988967459,0.9884409805990264,0.0018638883800257515,0.499058932032745
675,contradiction,0.9884551904251752,0.0105866398924294,0.0009581870136014084,0.9884551904251752
676,neutral,0.01316294695579484,0.9737923960694702,0.01304467211129898,0.4933906657279571
677,neutral,0.01191869091814983,0.9786043231038244,0.00947702789270013,0.4952043281238219
678,neutral,0.27026383167861145,0.7134895589232934,0.016246607852650852,0.48886816318531245
679,neutral,0.006325020782405356,0.9492183487593608,0.044456628937964926,0.47763019602194995
680,neutral,0.00268709307492469,0.8207415374309638,0.17657136897760767,0.4114764444323398
681,neutral,0.0009553739108410316,0.995065601124356,0.003979026292876836,0.4980085843096101
682,neutral,0.004818788482558447,0.7413801359587179,0.2538011033931135,0.3724849839621093
683,contradiction,0.5873733692981261,0.3977286822754649,0.014897923591649627,0.5873733692981261
684,neutral,0.002467112452977697,0.9964744609061159,0.0010584035053136358,0.49946948940577607
685,neutral,0.0038530936857455373,0.993823293388062,0.0023235643378388816,0.4988337240037361
686,neutral,0.002650910088767279,0.9906252874068984,0.006723748095759847,0.49662919005462763
687,neutral,0.02210368364687069,0.9551833100668718,0.02271294892736466,0.48838683105776226
688,neutral,0.03994685604924901,0.9555508535879876,0.004502322057290285,0.49765517047831015
689,contradiction,0.9427065229900471,0.055307926278364734,0.001985511870938911,0.9427065229900471
690,neutral,0.0058846000133741605,0.9920150238327184,0.0021004160177994385,0.4989435753969804
691,neutral,0.08786092079670989,0.8850129915716459,0.027126109675204988,0.48513049729031194
692,contradiction,0.996889758175742,0.002878718685820892,0.00023150574318766957,0.996889758175742
693,contradiction,0.9735250108064012,0.025325502812950908,0.0011495365962916374,0.9735250108064012
694,neutral,0.003083583325170229,0.949278072065884,0.047638382051842745,0.4761071342262061
695,contradiction,0.9953158998746722,0.004396629404240012,0.00028754973447614923,0.9953158998746722
696,entailment,0.000740885835337091,0.21072443209608407,0.7885346976911694,0.10544033365046573
697,contradiction,0.9994808747847236,0.00037783157486049923,0.00014128683584471285,0.9994808747847236
698,contradiction,0.9993883538351088,0.00045484655313895555,0.00015673652195988226,0.9993883538351088
699,contradiction,0.9674923961947384,0.03119016184788843,0.0013175059631692575,0.9674923961947384
700,contradiction,0.9939732003025776,0.00555076500015016,0.00047597031579918524,0.9939732003025776
701,contradiction,0.9991996738232772,0.0006804153739744394,0.00012000238693496201,0.9991996738232772
702,contradiction,0.8583156436903842,0.13774024703548018,0.003944102297692561,0.8583156436903842
703,entailment,0.0022902027826968464,0.07798710129705153,0.9197226327137196,0.03908306125447183
704,entailment,0.002884254529656611,0.24481713652786405,0.75229860407233,0.12276264758417174
705,contradiction,0.9789576696043089,0.01700520311548478,0.004037200820398193,0.9789576696043089
706,contradiction,0.8256781912743814,0.16604198787759036,0.008279845191940853,0.8256781912743814
707,neutral,0.024203577513912368,0.9229126721068421,0.05288370231720516,0.4729022859157377
708,contradiction,0.984974358517082,0.012420834053578694,0.0026048198297585357,0.984974358517082
709,neutral,0.03874439656798609,0.7640412202931652,0.19721436624933986,0.3974183510554717
710,contradiction,0.9737336170649852,0.01990617294504034,0.00636012157300744,0.9737336170649852
711,neutral,0.251757511215289,0.6905045286141902,0.057738011604813885,0.46141758286830736
712,contradiction,0.8306800999645952,0.1663904855186907,0.0029294402465978647,0.8306800999645952
713,contradiction,0.8702614862592539,0.12148997769748217,0.008248571978997856,0.8702614862592539
714,contradiction,0.954206744172522,0.03253262532544316,0.013260638652697412,0.954206744172522
715,contradiction,0.9744916153195671,0.02399373920946547,0.001514590796655549,0.9744916153195671
716,contradiction,0.7482886840351601,0.22578134077471065,0.025929980472673763,0.7482886840351601
717,neutral,0.0868754959481822,0.5831181754806871,0.3300063793381481,0.3192982668155159
718,contradiction,0.9915830303029209,0.006763473555440184,0.0016534283388676635,0.9915830303029209
719,entailment,0.0005997536528125636,0.0806181396468945,0.9187820714545841,0.04033326126579564
720,contradiction,0.7283902957590221,0.22231656813671755,0.04929310124936278,0.7283902957590221
721,contradiction,0.6764969983824161,0.27717929421788784,0.04632370996917002,0.6764969983824161
722,entailment,0.00056641425681523,0.08567550063285885,0.9137580782991414,0.04286202827226004
723,neutral,0.0020984088568420057,0.9587242446665868,0.03917728684648181,0.4803701639844769
724,contradiction,0.9992330001520148,0.0005714828429048077,0.00019550406421065902,0.9992330001520148
725,contradiction,0.99920181613064,0.0005747348613761093,0.00022342345438677017,0.99920181613064
726,contradiction,0.997743820748828,0.0017367204212245017,0.0005194409130197702,0.997743820748828
727,contradiction,0.9980301398191868,0.0016345323741461526,0.0003352534640889483,0.9980301398191868
728,contradiction,0.9974027556287396,0.0018710272956854886,0.0007261987051611345,0.9974027556287396
729,contradiction,0.8465554753877021,0.10336054509025362,0.05008388464521246,0.8465554753877021
730,entailment,0.0072788116402981926,0.4250124927053213,0.5677086962198261,0.21406438053644075
731,contradiction,0.6713258034632132,0.2984218018884119,0.030252359284817825,0.6713258034632132
732,neutral,0.07995648148617228,0.8950232394989571,0.0250203027264808,0.48640265292990337
733,neutral,0.004492195920523035,0.8121728071501098,0.1833349960907132,0.407918855334998
734,neutral,0.009254270887726106,0.9878373391787172,0.0029084746385101595,0.49853217919372067
735,neutral,0.012061001896523805,0.8926082194664378,0.09533070674189348,0.45175273277885264
736,neutral,0.4080354477872295,0.5477796890743712,0.04418480730100366,0.4626795123934381
737,neutral,0.01090679079868855,0.985812636229904,0.003280477985278759,0.4983416738332661
738,neutral,0.02275944252506014,0.9748742857898232,0.002366199576194751,0.4987893463217969
739,neutral,0.01375359990887347,0.9818567475192238,0.0043895971633034795,0.4977745939506035
740,contradiction,0.6520627494119421,0.34139080027588803,0.006546471362716963,0.6520627494119421
741,contradiction,0.8126393644395612,0.18325209607893636,0.004108557580648889,0.8126393644395612
742,neutral,0.066507003128829,0.8866903890781216,0.04680255855341902,0.47493148787456485
743,neutral,0.03807795352335177,0.7356298527612182,0.2262922577141756,0.3823749577799292
744,neutral,0.2867101361489031,0.6039791880560973,0.10931064075466773,0.4233757188596701
745,neutral,0.010702798368277377,0.7628405355756883,0.2264566290465885,0.3855467107635693
746,neutral,0.28240703940681605,0.6954127953873888,0.022180235139881536,0.4845453939793813
747,neutral,0.006335673224051362,0.8691144145639959,0.12454993214479505,0.4373279656468864
748,neutral,0.004550650260867751,0.7275856662095729,0.2678636828761174,0.3654558953089138
749,neutral,0.0014666434697567865,0.9687651332478548,0.029768162068020538,0.4850940563486149
750,contradiction,0.9980573320124808,0.001552177130753675,0.0003905011352976336,0.9980573320124808
751,contradiction,0.9990746009656422,0.0005984915017774649,0.000326872640539398,0.9990746009656422
752,contradiction,0.9831156147608208,0.012146842541661077,0.004737592151190135,0.9831156147608208
753,contradiction,0.9862721993105812,0.011607777169525076,0.0021201223679084887,0.9862721993105812
754,contradiction,0.9959904436659314,0.0027324870752548844,0.0012770186706847107,0.9959904436659314
755,contradiction,0.9628368237816184,0.026943789156492457,0.010219306604495704,0.9628368237816184
756,neutral,0.04987057368866013,0.8057601749864077,0.14436919410498872,0.4240265595394403
757,neutral,0.0037304226889362854,0.9296295469359442,0.06663999758368279,0.4665552370087682
758,entailment,0.08326519139278335,0.2950796009948106,0.6216552116474716,0.1609405451421169
759,neutral,0.0033201191372989104,0.9939344536277251,0.002745401079038223,0.49862272671305974
760,neutral,0.009811057953967141,0.9591527485289506,0.031036202388302445,0.48432814143222247
761,neutral,0.018320259533819227,0.9445539302458152,0.03712576200633588,0.48109069470452087
762,neutral,0.002410728465757633,0.9944030358828362,0.003186290060802807,0.4984030051355106
763,neutral,0.0011626173159637473,0.9977803730368372,0.0010570704600812225,0.4994708496027239
764,neutral,0.0009258057531749694,0.9976162647001791,0.0014578518204080464,0.4992703985638797
765,neutral,0.0922740553355951,0.888245474107978,0.01948044299151876,0.48926964482089175
766,neutral,0.32308544128285405,0.6656318875232651,0.01128268954807075,0.4916660905746149
767,neutral,0.0174060046620434,0.9534595871229009,0.02913442572890802,0.4851747388301551
768,neutral,0.006056540617857357,0.9736957545782604,0.02024777401222944,0.4898144243461483
769,contradiction,0.8829182444086047,0.034609091273296345,0.08247270447763011,0.8829182444086047
770,neutral,0.002620227199934773,0.8080086790314744,0.18937110981424848,0.40506569717368673
771,neutral,0.013478895209855877,0.9736799306134364,0.01284106769197318,0.4934917413242948
772,neutral,0.0031997448095874123,0.9400626845677991,0.05673751326787574,0.4715401775646371
773,entailment,0.001276306421338888,0.3833091003835207,0.6154146016551885,0.1918994710954923
774,neutral,0.0017790724754182168,0.990263235421932,0.00795761622292928,0.4960141003817859
775,neutral,0.017093475837011717,0.865553069619893,0.11735344365188742,0.4403028456586093
776,contradiction,0.9990559201057636,0.0006273910874530651,0.0003166971082277455,0.9990559201057636
777,contradiction,0.9712972817084732,0.02349551313461924,0.005207158594803843,0.9712972817084732
778,contradiction,0.995785667582214,0.0031749713667040967,0.0010393505608059773,0.995785667582214
779,contradiction,0.9640093635569652,0.031353001994283584,0.004637636511503322,0.9640093635569652
780,contradiction,0.9301945566900384,0.04528452203352995,0.024521003321794712,0.9301945566900384
781,neutral,0.0028377881288470233,0.8502919598027444,0.14687024955418734,0.42635588865280816
782,neutral,0.0020500231095345843,0.8138987710126684,0.18405118865432227,0.4077853619455334
783,neutral,0.0013730763026802918,0.8892826809476271,0.10934426550228353,0.44525269626911274
784,neutral,0.0032502295464538465,0.8741565288436056,0.12259326987039552,0.43850348902574926
785,neutral,0.0026298027300893307,0.6443003911897998,0.3530697905112508,0.3229996259217026
786,neutral,0.0020485153398206893,0.8450680771620129,0.15288334037684742,0.4234014112861891
787,neutral,0.0019384514974272,0.6734339702898355,0.32462758318970714,0.33737096070980904
788,entailment,0.0008348752665008807,0.19518924094342724,0.8039758834596735,0.09767616792070925
789,neutral,0.023207651720790708,0.9551457881600448,0.02164657760943679,0.4889195604060724
790,contradiction,0.5698475594136572,0.3682019140784471,0.06195054953319455,0.5698475594136572
791,contradiction,0.996372909595666,0.0026206532873719822,0.0010064526899785289,0.996372909595666
792,contradiction,0.6473115997826292,0.2653254847878307,0.08736296559570092,0.6473115997826292
793,entailment,0.002436409027189201,0.19803024009665493,0.7995333511712399,0.09925695054936808
794,contradiction,0.7432188699966332,0.19639363599311271,0.06038748138647306,0.7432188699966332
795,contradiction,0.9145430814006442,0.07892510947460965,0.006531810037885726,0.9145430814006442
796,neutral,0.06979663660972195,0.6644446094713871,0.26575871618702673,0.35715020100636696
797,entailment,0.0004997980513422642,0.019293604790396414,0.9802065902822612,0.009651626325592605
798,contradiction,0.9965845572571932,0.0025467406297870893,0.0008687329487067799,0.9965845572571932
799,contradiction,0.6432657930780278,0.33094115616081976,0.02579303080012484,0.6432657930780278
800,entailment,0.002130120945362612,0.030519573858197237,0.9673502573818242,0.015292362241411549
801,contradiction,0.5294227749045052,0.42939594547058185,0.041181273517814095,0.5294227749045052
802,contradiction,0.9756220322621258,0.019978671676771958,0.004399242389835005,0.9756220322621258
803,contradiction,0.9808134381246147,0.016672595501046314,0.002513958724084677,0.9808134381246147
804,contradiction,0.8784471421831179,0.11805855996130125,0.0034942143241818604,0.8784471421831179
805,entailment,0.0014410631573894045,0.014734829737889596,0.9838241379278392,0.0073780468730526355
806,neutral,0.003786843639223955,0.9902838102114448,0.0059293481520201205,0.49702405649722564
807,neutral,0.013144105600383687,0.9778262381810008,0.009029685680776174,0.49542502331777005
808,neutral,0.05705631009883151,0.9274874139647644,0.015456245661480546,0.49180425813160095
809,neutral,0.0018799972474229573,0.8452502976244994,0.15286969037556702,0.423421185722434
810,neutral,0.0010907201317951931,0.9966199590665268,0.0022893107485220023,0.49885409475229625
811,neutral,0.0010309874222135596,0.9703098384424907,0.028659209870647382,0.48565560668819446
812,neutral,0.0934880475765152,0.8902712966941355,0.016240620535742042,0.49104224653473383
813,neutral,0.0583958549618735,0.8984400398455333,0.04316406643491368,0.4770795039300425
814,contradiction,0.7494149822940638,0.2463205905334353,0.0042643839892060175,0.7494149822940638
815,neutral,0.004369140744185046,0.9725189397445984,0.023111861124389288,0.48839335770638215
816,neutral,0.0025431461735423285,0.8106347415999612,0.18682211767962548,0.4063507780103102
817,neutral,0.003868853099634391,0.9417265296988212,0.0544045583789575,0.4726920688300466
818,neutral,0.013321550062215592,0.9682284137437264,0.018450006370669802,0.4906504459839454
819,neutral,0.004501972130353218,0.934052832164508,0.061445178448088285,0.469138472506702
820,neutral,0.0030394674497906627,0.9493679947501378,0.04759246159249058,0.47613121900186267
821,neutral,0.06788747416926408,0.9279100002439248,0.004202452874473121,0.4977457371906074
822,neutral,0.009270731942379302,0.9722892160797854,0.01844003253398592,0.4906937074080596
823,contradiction,0.8188508688314124,0.1752569378069282,0.00589222603549321,0.8188508688314124
824,neutral,0.3845693291148026,0.5989349588505256,0.016495712357410583,0.4865982367071228
825,contradiction,0.7628815268354698,0.22919295708298,0.007925534173759725,0.7628815268354698
826,neutral,0.0025317979685065585,0.91339740570033,0.0840707652218279,0.4578579208476875
827,contradiction,0.8178377071947514,0.17699403173039938,0.005168289534815907,0.8178377071947514
828,neutral,0.004328833386167868,0.9930138937460182,0.0026573607998747477,0.4986655430757179
829,neutral,0.001866151675861534,0.9770853524882124,0.021048391016081882,0.48945612692033424
830,neutral,0.005661815074517637,0.9616539059727351,0.03268424250257327,0.48356482522937977
831,neutral,0.001983163388129072,0.9435746598206569,0.05444218745285597,0.4727248154169006
832,neutral,0.0015070128570983932,0.9973823582731374,0.0011106580930550637,0.49944383281863247
833,neutral,0.0007450872733199428,0.9966040932071174,0.0026507445030702712,0.498673639394559
834,neutral,0.27047839175773913,0.7221036526324889,0.007417971798072237,0.4949158657196334
835,neutral,0.09887043187154568,0.7733209209222436,0.12780863481735275,0.4290842065919952
836,neutral,0.07049427166423357,0.9236646677146731,0.005841069653245911,0.49685797009183286
837,neutral,0.006383592709462515,0.9854065151844896,0.008209912718003505,0.49586867100449694
838,neutral,0.004864149681978703,0.7831400664621424,0.2119958735400882,0.3934839628344581
839,neutral,0.006155485379604165,0.9775384063157329,0.01630619823187291,0.4917964045096892
840,neutral,0.017204342431439174,0.9754794240580882,0.007316295367520697,0.4962778147976689
841,neutral,0.005953755728573298,0.9801330635209151,0.013913175180685649,0.49300174647868555
842,neutral,0.0010513534100279169,0.7573487120587247,0.2415999485513339,0.3790728902905838
843,neutral,0.17836549976316313,0.8188631805692167,0.0027713120404978704,0.4983135371838544
844,neutral,0.009787559085534988,0.9432074641880244,0.04700498803546574,0.47626520049817717
845,contradiction,0.9503194963326708,0.047137606260195364,0.002542925477798777,0.9503194963326708
846,contradiction,0.7325374652686297,0.2516919739015127,0.015770632815006864,0.7325374652686297
847,contradiction,0.8239489669621454,0.1709374128678854,0.005113657985444653,0.8239489669621454
848,neutral,0.061216863700958773,0.913632683024343,0.0251503910934275,0.4866047909326322
849,neutral,0.03196510416643405,0.9111029725275404,0.056931880700228366,0.470594095599762
850,neutral,0.0017513944706446802,0.9954177080179532,0.002830981776345128,0.4985820257991381
851,neutral,0.0012831188403107732,0.95735032822443,0.0413666284262606,0.4792901141055078
852,neutral,0.002680643047212188,0.9349388566565012,0.06238050228638312,0.46872591425854615
853,neutral,0.0006430365659653285,0.9511022841716742,0.048254568007304224,0.4758571885998025
854,neutral,0.0005127455700555826,0.9782327499503892,0.021254497640866968,0.48936729923663863
855,neutral,0.0009438464303105352,0.9680054011889864,0.031050820053957793,0.48445992357901196
856,neutral,0.001072991655527128,0.9807668804947514,0.01816013766391197,0.49091017795404773
857,entailment,0.030677823114359157,0.23658344711893756,0.7327387558373003,0.12203550398278591
858,neutral,0.03635105538133448,0.958815526505106,0.004833380738723732,0.497492146412251
859,neutral,0.009428213284380574,0.9772046383432356,0.013367096867898148,0.49325283753172655
860,contradiction,0.9853199383785916,0.01253095472276318,0.002149117876301913,0.9853199383785916
861,neutral,0.14702976668057088,0.8500135747164822,0.002956670815540324,0.4982668382449284
862,neutral,0.037804407227092184,0.9546380619331082,0.0075576227209738075,0.4960727205278982
863,contradiction,0.8877973405746374,0.10288953417880614,0.009313151803689608,0.8877973405746374
864,neutral,0.025773230742681855,0.9631380691736712,0.01108870040709332,0.49430897366335713
865,neutral,0.004354905410053785,0.9924586654219856,0.003186431362695156,0.49839981567077196
866,neutral,0.025776131259530342,0.9672625878977292,0.006961272983388946,0.496427272384248
867,neutral,0.0029456747420966893,0.9717250593097918,0.025329325199939464,0.4872979219622035
868,neutral,0.010758786711327366,0.9471624822429332,0.04207876013878455,0.4787318005275059
869,contradiction,0.972009928397792,0.024827232770550826,0.0031628874082672838,0.972009928397792
870,neutral,0.01974184128087418,0.9753316409327716,0.004926577119059583,0.4974871023632678
871,contradiction,0.8416812799992827,0.06943924472626041,0.08887951632157526,0.8416812799992827
872,neutral,0.0006781228066938947,0.997145005620922,0.0021768152839151704,0.49891085372180494
873,neutral,0.2776637213377834,0.7045949381248225,0.017741395706543175,0.48771943561772635
874,neutral,0.13428715422691515,0.8457672497429602,0.01994554193853809,0.48848027767973873
875,neutral,0.1194570036174703,0.8440479834238916,0.03649499995971121,0.4792769912154235
876,neutral,0.1384643738760928,0.82222150186346,0.03931405647550368,0.47718372962382366
877,neutral,0.013145196207672044,0.8600342397344966,0.1268205207829157,0.43574509347433094
878,contradiction,0.7755308689970115,0.21892508541816647,0.005544046169820552,0.7755308689970115
879,neutral,0.02099199546329411,0.9183117581759921,0.060696244935287275,0.46900114976466223
880,neutral,0.2524255590662103,0.5035264580282315,0.24404799382067596,0.3367734523182979
881,neutral,0.24895273972040696,0.7365669104388414,0.014480388255004506,0.49035986929172937
882,neutral,0.01003825747572668,0.9235766050313688,0.06638513083488264,0.46647086022128254
883,neutral,0.013906250675453313,0.9336281648084688,0.05246555303835999,0.4733972785300162
884,neutral,0.17596791883549734,0.8167871307138802,0.007245018714306812,0.49560392229882394
885,neutral,0.005497545600485747,0.98247104938833,0.01203134531325816,0.4939510727287548
886,contradiction,0.9402180989471468,0.05687881902249061,0.0029030708764136988,0.9402180989471468
887,neutral,0.07971282661203549,0.7741615701715864,0.14612557249060254,0.4206087069368951
888,neutral,0.14180753869318266,0.8120907938827205,0.04610166538132763,0.4731402525833992
889,neutral,0.03357804824836652,0.941816189646163,0.024605750702084726,0.4872696646905501
890,neutral,0.03347046517663424,0.9467628949056109,0.01976655814130173,0.48977446673818936
891,entailment,0.0012748545426568413,0.2486149426132413,0.7501101694928817,0.12446615169661614
892,neutral,0.00795030381360696,0.9641534035749032,0.027896204444972983,0.48594011619002925
893,neutral,0.009075013116470087,0.8029079498428043,0.1880169942696664,0.4051305573712925
894,neutral,0.09025544845794704,0.8932071869078638,0.016537382682963942,0.49091097477481954
895,neutral,0.01387898417547258,0.8982204130619238,0.08790060465409685,0.4554311270752115
896,contradiction,0.9733911453626434,0.022583339361566427,0.004025517078569343,0.9733911453626434
897,contradiction,0.9378261174603734,0.057564616738814925,0.004609306936074487,0.9378261174603734
898,neutral,0.0806029181611123,0.8435549340160019,0.07584213090292337,0.45875441971874725
899,contradiction,0.9777113582372304,0.018581460646874028,0.003707194750737148,0.9777113582372304
900,contradiction,0.8825104737248572,0.11476236041379093,0.0027271540944413496,0.8825104737248572
901,neutral,0.023814103195856067,0.9122886316964224,0.06389727865346344,0.4672719724921243
902,neutral,0.06672217438580097,0.8899193907320292,0.04335846984720793,0.4767708676704826
903,neutral,0.008951123371074341,0.9854784046197032,0.005570513496009474,0.49718958701524
904,contradiction,0.9703027681427716,0.02671155043949824,0.0029856105446766546,0.9703027681427716
905,contradiction,0.8768565793069439,0.11916051710402605,0.0039828341930473994,0.8768565793069439
906,contradiction,0.9806791677957704,0.0122338483074514,0.007086964441628784,0.9806791677957704
907,contradiction,0.9941794702818184,0.004946941806765487,0.0008736060636880293,0.9941794702818184
908,contradiction,0.9989601469535716,0.0008090758083971713,0.00023080560332465445,0.9989601469535716
909,contradiction,0.9975885035023112,0.0020078237602738557,0.00040363190975911206,0.9975885035023112
910,neutral,0.0007615190789023187,0.9941652138113204,0.005073224500170704,0.4974614544909104
911,neutral,0.0010512225725085732,0.9488916150387382,0.0500571799099215,0.47494507217835213
912,neutral,0.04414799410674749,0.9390305729188976,0.016821365928242224,0.49120085169857447
913,neutral,0.16695133924736674,0.8182785591166314,0.014770079693738771,0.4911349235773129
914,contradiction,0.7818529309203873,0.21376769402093376,0.004379386244970153,0.7818529309203873
915,neutral,0.02915333243958208,0.96287672110382,0.007969931264043873,0.49589537068258643
916,neutral,0.0049804091497949185,0.9358460883475892,0.05917348573682781,0.47026516498870025
917,neutral,0.002596877714645086,0.9931739044728088,0.004229183194738043,0.4978799026957957
918,neutral,0.14634110630515235,0.8456384199647661,0.008020510450175166,0.49530227461787546
919,neutral,0.006231534742599436,0.9516770723217012,0.042091392773629464,0.47882233424986387
920,neutral,0.001207665474339668,0.9851158235364332,0.013676456218525515,0.4931535032379901
921,neutral,0.044673966871006165,0.9517566528547781,0.0035694337114825494,0.49813182443059195
922,neutral,0.0015128180793347167,0.99756347193528,0.0009237962105113801,0.49953740210817765
923,contradiction,0.8540592914700395,0.14220532399221775,0.003735379949376157,0.8540592914700395
924,neutral,0.18515412169787485,0.8105798305121948,0.004266033409091605,0.4973823065207927
925,contradiction,0.931463451448316,0.0658388589454904,0.0026977026765431186,0.931463451448316
926,neutral,0.018765782127146125,0.9789432753898764,0.0022909214668292936,0.49883263268128647
927,contradiction,0.9637613825772016,0.03375602711877089,0.002482661637989071,0.9637613825772016
928,entailment,0.00087559284863131,0.0049886424077428245,0.9941357589566112,0.0024965071421189323
929,neutral,0.010277307565854987,0.9578202571328857,0.031902459429102185,0.483883132671784
930,neutral,0.003054963935176916,0.9844670164790404,0.012478030704074022,0.49374186634492495
931,neutral,0.0074075762879291795,0.990662372596742,0.0019300197033290504,0.49902778838609835
932,neutral,0.0025848731049093504,0.9961751925761944,0.0012399275935158767,0.4993784295182407
933,neutral,0.004525287580783247,0.9823110183861854,0.013163712721099329,0.49338822357326084
934,neutral,0.03615409263748488,0.9397753853514949,0.02407058033020673,0.4875132639512672
935,neutral,0.013195304784419664,0.9773159817914376,0.00948875290436871,0.4951921831286644
936,neutral,0.01421225490218256,0.9783104419338474,0.007477317487409209,0.4962074404881031
937,neutral,0.0037678394627800272,0.7807534532317636,0.21547868705474293,0.3918531744053282
938,contradiction,0.8710855587096418,0.12597311791298366,0.0029412577582295075,0.8710855587096418
939,neutral,0.0011652697148614019,0.9970741299760204,0.0017606067138231476,0.49911866966118046
940,neutral,0.10981513071858467,0.8870302720563624,0.0031545581470411484,0.4982281442909332
941,neutral,0.17436712595339238,0.8232904896121488,0.002342366775811917,0.49858147192321084
942,neutral,0.14385856202916628,0.8443670039005979,0.01177445966048053,0.4931235314713615
943,neutral,0.001213051950484017,0.9973370606135744,0.0014498475812089065,0.4992741957421982
944,neutral,0.06261372421818318,0.9350812213456136,0.002305089785875296,0.498770469678028
945,neutral,0.0039536263312488044,0.9694866142238566,0.026559819734519943,0.4866673787340572
946,neutral,0.01821960385561289,0.9709859677394516,0.010794392581446172,0.494502643861241
947,neutral,0.022418548990200786,0.971599903704736,0.005981654170254543,0.4969405856104441
948,neutral,0.005456040618345201,0.9914248206230892,0.003119159609215988,0.4984318644166508
949,neutral,0.002253830096896415,0.8945113962105884,0.10323484333706516,0.4482659822482175
950,neutral,0.11368820018870955,0.8529090588556594,0.0334028155181455,0.48115628568005747
951,neutral,0.02225616558603897,0.9571869044002196,0.02055693818753526,0.4894875644866614
952,neutral,0.009871777300365349,0.9797476262108076,0.010380672848089993,0.4947579152833241
953,contradiction,0.7779988704408622,0.21643280708019424,0.0055683225390329655,0.7779988704408622
954,contradiction,0.6627570916239252,0.33285405290890874,0.004388814405087128,0.6627570916239252
955,neutral,0.000822031672825386,0.9954590518205251,0.003718928014375821,0.4981390062183965
956,neutral,0.12005665678825407,0.8758569986384453,0.0040863252049222285,0.4976780747724329
957,neutral,0.10778021918855968,0.8893403857997122,0.0028794174647568623,0.498386374380942
958,neutral,0.3142767871734784,0.6748829879622184,0.01084024802420152,0.4920957556523459
959,neutral,0.001254269516012744,0.9967730799685404,0.0019726577623562034,0.49901243245010585
960,neutral,0.20644399258499752,0.790037953832503,0.003518083406643209,0.49778334280028735
961,entailment,0.0005769752308844213,0.04798245612744319,0.9514405787985784,0.02400507815541539
962,neutral,0.030137937175291805,0.9453773110803958,0.02448470738033235,0.4873772212364847
963,neutral,0.21504506398610926,0.7729130778185818,0.012041808397586676,0.4923296175302293
964,neutral,0.05564535059479681,0.7634963870708448,0.18085823956642905,0.40424241356743174
965,contradiction,0.5808016423158268,0.4042077139165576,0.014990696718764247,0.5808016423158268
966,neutral,0.29508737504395544,0.6916538956373646,0.013258703905285605,0.49059549799940594
967,neutral,0.07183182759116298,0.8570219492369974,0.07114627627888317,0.4616738246779889
968,neutral,0.056456707810223175,0.8664691004908815,0.07707416883175264,0.45915705652424194
969,neutral,0.012081285929889331,0.9716035051056472,0.016315259090791,0.49174261099086336
970,neutral,0.02780347805371522,0.9464807760900508,0.02571572420306236,0.4867744205027949
971,neutral,0.059533201526851424,0.9132396987339776,0.02722713005724007,0.4855246728413403
972,neutral,0.012443265839273871,0.9528168364403748,0.034739842577700165,0.48241121582396573
973,neutral,0.13381296383635774,0.7745395556376488,0.0916474806617482,0.44709717600179466
974,neutral,0.05474424986733077,0.9320885822197198,0.013167215723739464,0.4930351044910877
975,neutral,0.3763550857622668,0.6130145784606006,0.010630370818431966,0.4914772252780037
976,neutral,0.0037457178780068703,0.9315788906816378,0.06467536233678196,0.4675407346363488
977,neutral,0.2553297462396386,0.7114360063458669,0.03323421765610958,0.4776852782715659
978,neutral,0.08028718407709348,0.8497566292449757,0.06995622113703498,0.46196844422257555
979,contradiction,0.6883672736736343,0.3034608302190674,0.008171913921175401,0.6883672736736343
980,neutral,0.18539875364700492,0.7919872761910842,0.022613964399148288,0.48611961087687333
981,neutral,0.06528333710377768,0.9000141489817132,0.034702524567256234,0.4814368751787126
982,neutral,0.06442877744304762,0.884487346694379,0.0510839030099644,0.47269908463620075
983,neutral,0.009372362662395106,0.980119320198624,0.01050826683718697,0.49469615677237994
984,neutral,0.15295082464005993,0.8374067231901332,0.009642435709255732,0.49430821953605114
985,neutral,0.1662393497724542,0.7992849238185092,0.034475798889169844,0.47932512413321177
986,neutral,0.03670734757787538,0.9445137295243248,0.018778945102249686,0.4902527312846382
